Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,country
10/8/2012,24.36104183,24.5911737,24.28707093,24.47610855,29752000,0,0,MSFT,
10/9/2012,24.39391752,24.44323093,23.98296878,24.06515884,45121100,0,0,MSFT,
10/10/2012,23.95831089,24.08981436,23.79393234,23.81858826,47227100,0,0,MSFT,
10/11/2012,24.01584886,24.04050635,23.72818593,23.79393768,41488500,0,0,MSFT,
10/12/2012,23.81036731,24.09803172,23.67064469,23.99940491,46464700,0,0,MSFT,
10/15/2012,24.13913481,24.42679774,24.0405064,24.25419998,42440200,0,0,MSFT,
10/16/2012,24.20487593,24.44322533,24.0980284,24.23775101,47739400,0,0,MSFT,
10/17/2012,24.08159527,24.36104054,23.90899755,24.31994629,44206100,0,0,MSFT,
10/18/2012,24.36925788,24.43500962,24.0487184,24.24597359,59238500,0,0,MSFT,
10/19/2012,23.87612431,23.9007818,23.42408126,23.53914642,90470800,0,0,MSFT,
10/22/2012,23.61311303,23.69530309,22.87340565,23.01312828,83374000,0,0,MSFT,
10/23/2012,22.82409561,23.17751181,22.81587644,23.05422592,64414800,0,0,MSFT,
10/24/2012,23.1446284,23.17750504,22.90627899,22.93093491,53320400,0,0,MSFT,
10/25/2012,23.16928861,23.17750777,22.89806253,22.91449928,54084300,0,0,MSFT,
10/26/2012,22.89806143,23.2925718,22.88162311,23.18572426,57790000,0,0,MSFT,
10/31/2012,23.46517637,23.73640252,23.42408211,23.45695877,69464100,0,0,MSFT,
11/1/2012,23.70353183,24.29529766,23.6870935,24.26242256,72047900,0,0,MSFT,
11/2/2012,24.31994448,24.46788626,24.10625096,24.24597359,57131600,0,0,MSFT,
11/5/2012,24.34459613,24.44322292,24.10624518,24.35281372,38070800,0,0,MSFT,
11/6/2012,24.50898012,24.82130201,24.33638242,24.54185677,43401500,0,0,MSFT,
11/7/2012,24.27063036,24.51719895,23.87611842,23.90077591,57871800,0,0,MSFT,
11/8/2012,23.93365863,24.13913303,23.67065008,23.67886925,49841800,0,0,MSFT,
11/9/2012,23.73639721,23.99118654,23.67886464,23.69530296,43291200,0,0,MSFT,
11/12/2012,23.785716,23.84324858,23.18572958,23.19394875,61112300,0,0,MSFT,
11/13/2012,22.39015865,22.62218,22.16642242,22.44816399,131689200,0.23,0,MSFT,
11/14/2012,22.57245166,22.61388515,22.2078448,22.24099159,76086100,0,0,MSFT,
11/15/2012,22.27413959,22.34871831,22.06697683,22.09183693,50955600,0,0,MSFT,
11/16/2012,22.10013128,22.12499139,21.8266764,21.97583389,64083300,0,0,MSFT,
11/19/2012,22.20785236,22.20785236,21.93439752,22.14984703,57179300,0,0,MSFT,
11/20/2012,22.17470377,22.20784899,21.92610749,22.13327026,47070400,0,0,MSFT,
11/21/2012,22.13327751,22.51445796,22.10013227,22.33215523,66360300,0,0,MSFT,
11/23/2012,22.56416539,23.01163767,22.53930687,22.95363235,57845700,0,0,MSFT,
11/26/2012,22.82105723,22.85420246,22.51445556,22.69675827,85198700,0,0,MSFT,
11/27/2012,22.67189178,22.68846359,22.40672371,22.43986893,45018600,0,0,MSFT,
11/28/2012,22.38186776,22.6967545,22.18299168,22.67189598,53018400,0,0,MSFT,
11/29/2012,22.46473932,22.67190217,22.25757648,22.33215523,69551400,0,0,MSFT,
11/30/2012,22.41501158,22.4813036,21.9509674,22.05869293,83690200,0,0,MSFT,
12/3/2012,22.19127907,22.22442429,21.87639073,21.90125084,53173800,0,0,MSFT,
12/4/2012,21.95926169,22.06698567,21.82667759,21.8515377,49777500,0,0,MSFT,
12/5/2012,21.8598129,22.3155719,21.76037566,22.10012245,68283800,0,0,MSFT,
12/6/2012,22.21613907,22.35700984,22.05040977,22.14984703,39182300,0,0,MSFT,
12/7/2012,22.22443004,22.22443004,21.85153786,21.92611504,46162100,0,0,MSFT,
12/10/2012,22.00897564,22.34872251,21.97583041,22.32386398,47031100,0,0,MSFT,
12/11/2012,22.41500632,22.77961316,22.41500632,22.63874245,52282800,0,0,MSFT,
12/12/2012,22.81276402,22.88734274,22.43987041,22.57245445,43966300,0,0,MSFT,
12/13/2012,22.63875487,22.80448578,22.33215475,22.46473885,45080100,0,0,MSFT,
12/14/2012,22.4647313,22.48130312,22.12498448,22.21613503,42077500,0,0,MSFT,
12/17/2012,22.19956052,22.55587911,22.1084084,22.45644188,42046100,0,0,MSFT,
12/18/2012,22.5807422,22.89562892,22.48959008,22.8376236,50486900,0,0,MSFT,
12/19/2012,22.94535097,22.9784962,22.58074402,22.63046265,53519900,0,0,MSFT,
12/20/2012,22.67190077,22.93706894,22.49788317,22.93706894,52607300,0,0,MSFT,
12/21/2012,22.74647522,22.77962044,22.37358156,22.74647522,98776500,0,0,MSFT,
12/24/2012,22.53931011,22.58074203,22.37357926,22.42329788,20842400,0,0,MSFT,
12/26/2012,22.39844294,22.53931371,22.12498811,22.25757217,31631100,0,0,MSFT,
12/27/2012,22.28242589,22.44815673,22.01725781,22.34043121,39394000,0,0,MSFT,
12/28/2012,22.1332707,22.29071485,22.00068665,22.00068665,28239900,0,0,MSFT,
12/31/2012,22.03383302,22.18299047,21.85153034,22.13327026,42749500,0,0,MSFT,
1/2/2013,22.58073899,22.97849108,22.49787358,22.88734055,52899300,0,0,MSFT,
1/3/2013,22.89563246,22.91220587,22.50616696,22.5807457,48294400,0,0,MSFT,
1/4/2013,22.59731631,22.65532163,22.14984394,22.15813065,52521100,0,0,MSFT,
1/7/2013,22.18299507,22.27414564,22.07526952,22.11670303,37110400,0,0,MSFT,
1/8/2013,22.1664175,22.19956431,21.92610792,22.00068665,44703100,0,0,MSFT,
1/9/2013,22.14155847,22.16641857,22.00897441,22.12498665,49047900,0,0,MSFT,
1/10/2013,22.08355924,22.35701414,21.78524582,21.92611504,71431300,0,0,MSFT,
1/11/2013,21.95096649,22.3155734,21.77695052,22.23270798,55512100,0,0,MSFT,
1/14/2013,22.29071544,22.4398729,22.17470479,22.28242874,48324400,0,0,MSFT,
1/15/2013,22.23271301,22.61389341,22.23271301,22.54759979,48244500,0,0,MSFT,
1/16/2013,22.49787738,22.56416941,22.38186673,22.40672684,41077400,0,0,MSFT,
1/17/2013,22.53102707,22.7630484,22.42330152,22.5807457,51685900,0,0,MSFT,
1/18/2013,22.45644833,22.6138925,22.4067297,22.5807457,52167700,0,0,MSFT,
1/22/2013,22.62218214,22.74648111,22.37358736,22.49788475,58650600,0,0,MSFT,
1/23/2013,22.53931763,22.90392309,22.53931763,22.87906456,50387700,0,0,MSFT,
1/24/2013,22.95363679,23.26023682,22.76304583,22.89562988,101739300,0,0,MSFT,
1/25/2013,22.85419426,23.39281709,22.69675013,23.10278893,81847700,0,0,MSFT,
1/28/2013,23.21052238,23.39282509,23.00335956,23.12765694,56056500,0,0,MSFT,
1/29/2013,23.05307562,23.30995705,22.87077293,23.21051979,49242600,0,0,MSFT,
1/30/2013,23.21052407,23.35968157,23.00336124,23.07793999,43580500,0,0,MSFT,
1/31/2013,23.02821674,23.17737263,22.70504171,22.74647522,50530000,0,0,MSFT,
2/1/2013,22.9287747,23.24366141,22.82933588,23.14422417,55565900,0,0,MSFT,
2/4/2013,23.0945061,23.21880344,22.72161248,22.73818588,50540000,0,0,MSFT,
2/5/2013,22.8873474,22.92049262,22.67189789,22.78790855,35410400,0,0,MSFT,
2/6/2013,22.68847207,22.82105774,22.5807481,22.65532684,41889600,0,0,MSFT,
2/7/2013,22.6636095,22.69675472,22.45644671,22.60560417,38028300,0,0,MSFT,
2/8/2013,22.6636088,22.96192213,22.63046199,22.82933807,33318500,0,0,MSFT,
2/11/2013,22.91220413,23.13594032,22.78790677,23.08622169,32247700,0,0,MSFT,
2/12/2013,23.10278893,23.20222774,22.99506499,23.10278893,35990900,0,0,MSFT,
2/13/2013,23.14422731,23.29338477,23.1027938,23.22709274,41715600,0,0,MSFT,
2/14/2013,23.13593564,23.25194627,23.09450372,23.23537445,32663200,0,0,MSFT,
2/15/2013,23.2353799,23.33481715,23.10279425,23.21051979,49650900,0,0,MSFT,
2/19/2013,23.29406486,23.46952315,23.22722399,23.43610191,38781400,0.23,0,MSFT,
2/20/2013,23.50294677,23.56143394,23.25229387,23.2857151,44110200,0,0,MSFT,
2/21/2013,23.17709771,23.17709771,22.75098649,22.96821976,49078500,0,0,MSFT,
2/22/2013,23.12696292,23.19380379,22.95985995,23.19380379,31425900,0,0,MSFT,
2/25/2013,23.36927361,23.43611451,22.86796761,22.86796761,48011800,0,0,MSFT,
2/26/2013,22.87632132,23.06013501,22.84290167,22.86796761,49923300,0,0,MSFT,
2/27/2013,22.90973891,23.3943358,22.8345427,23.23558807,36394700,0,0,MSFT,
2/28/2013,23.29406713,23.36926332,23.177096,23.22722626,35840200,0,0,MSFT,
3/1/2013,23.16039297,23.37762629,22.99329152,23.35256195,34849700,0,0,MSFT,
3/4/2013,23.26900423,23.51965714,23.14367778,23.51965714,38157500,0,0,MSFT,
3/5/2013,23.63662969,23.84550764,23.52801226,23.68675995,41432200,0,0,MSFT,
3/6/2013,23.56978681,23.58649743,23.21051808,23.46952629,51448500,0,0,MSFT,
3/7/2013,23.48624052,23.62827761,23.40268901,23.51130486,29196700,0,0,MSFT,
3/8/2013,23.60321663,23.67005753,23.36091736,23.39433861,37667800,0,0,MSFT,
3/11/2013,23.34420068,23.36926501,23.1186121,23.2857151,36627500,0,0,MSFT,
3/12/2013,23.26065009,23.3525569,23.09354708,23.31913567,39255200,0,0,MSFT,
3/13/2013,23.28570919,23.41103561,23.18544709,23.32748413,29093400,0,0,MSFT,
3/14/2013,23.3943337,23.52801548,23.33584812,23.51130486,55914800,0,0,MSFT,
3/15/2013,23.41939814,23.52801398,23.37762159,23.42775345,92710300,0,0,MSFT,
3/18/2013,23.29407066,23.62827669,23.23558508,23.47788429,44809400,0,0,MSFT,
3/19/2013,23.49459515,23.57814507,23.41939895,23.54472542,51901600,0,0,MSFT,
3/20/2013,23.67840419,23.80373064,23.54472243,23.66169357,35447800,0,0,MSFT,
3/21/2013,23.48623848,23.69511644,23.43610662,23.48623848,34233200,0,0,MSFT,
3/22/2013,23.55308399,23.67841047,23.47788778,23.60321426,28720900,0,0,MSFT,
3/25/2013,23.64499204,23.68676861,23.3609178,23.52802086,44154000,0,0,MSFT,
3/26/2013,23.59486176,23.67841329,23.48624589,23.52802086,27824300,0,0,MSFT,
3/27/2013,23.51130887,23.77031876,23.4611786,23.70347786,36047400,0,0,MSFT,
3/28/2013,23.66169253,23.94576665,23.61156227,23.9039917,55453800,0,0,MSFT,
4/1/2013,23.92905603,23.94576665,23.69511376,23.9039917,29201100,0,0,MSFT,
4/2/2013,23.8872855,24.10451878,23.82879992,24.06274223,28456500,0,0,MSFT,
4/3/2013,24.02096464,24.18806764,23.84550792,23.86221695,35062800,0,0,MSFT,
4/4/2013,23.7201811,23.90399473,23.61992057,23.89563942,45263200,0,0,MSFT,
4/5/2013,23.5781458,24.04603362,23.48624057,23.97919273,50927300,0,0,MSFT,
4/8/2013,24.00426214,24.00426214,23.7870288,23.88729095,34759500,0,0,MSFT,
4/9/2013,24.00425632,24.91496441,23.96248136,24.73950768,77733800,0,0,MSFT,
4/10/2013,24.706085,25.33271889,24.66431005,25.29929924,71116700,0,0,MSFT,
4/11/2013,24.31339598,24.39694748,24.00425588,24.1797142,130923200,0,0,MSFT,
4/12/2013,24.10451831,24.2465554,23.94577061,24.05438805,62886300,0,0,MSFT,
4/15/2013,23.93741159,24.21313041,23.82044045,23.97083282,56332900,0,0,MSFT,
4/16/2013,24.14629309,24.34681576,23.97919167,24.20477867,52797300,0,0,MSFT,
4/17/2013,24.10452114,24.26326886,23.89564314,24.08781052,52840700,0,0,MSFT,
4/18/2013,24.18806982,24.21313416,23.81208883,24.05438805,56906600,0,0,MSFT,
4/19/2013,24.74786156,25.26587801,24.73950625,24.87318802,99790700,0,0,MSFT,
4/22/2013,25.31600353,26.05125471,25.2909392,25.7588253,137904000,0,0,MSFT,
4/23/2013,25.65021525,25.81731667,25.38285011,25.56666374,59126900,0,0,MSFT,
4/24/2013,25.58337142,26.6695361,25.5666608,26.53585434,90946600,0,0,MSFT,
4/25/2013,26.49408363,27.43821304,26.35204813,26.68625259,110700200,0,0,MSFT,
4/26/2013,26.65283167,26.71967257,26.27685224,26.56092644,47799300,0,0,MSFT,
4/29/2013,26.56927278,27.304524,26.54420845,27.24603844,59116400,0,0,MSFT,
4/30/2013,27.20426918,27.6638001,26.97032367,27.65544319,75165200,0,0,MSFT,
5/1/2013,27.5134084,27.63873647,27.23768793,27.33795166,54330900,0,0,MSFT,
5/2/2013,27.26275188,27.71392584,27.06222764,27.70557213,46059500,0,0,MSFT,
5/3/2013,27.76405408,28.00635324,27.63872923,27.98128891,46784600,0,0,MSFT,
5/6/2013,27.92280215,28.33220433,27.78076668,28.19852257,40978300,0,0,MSFT,
5/7/2013,28.11498205,28.23195323,27.77242223,27.83090782,43078300,0,0,MSFT,
5/8/2013,27.63038262,27.77242133,27.2794691,27.56354332,51595700,0,0,MSFT,
5/9/2013,27.44655927,27.5718873,27.22932762,27.28781319,46417800,0,0,MSFT,
5/10/2013,27.29616894,27.33794708,27.00374109,27.31287956,36394900,0,0,MSFT,
5/13/2013,27.24603715,27.63037176,27.1959053,27.59695053,36027600,0,0,MSFT,
5/14/2013,27.64744379,28.21116066,27.59696039,28.21116066,56870100,0.23,0,MSFT,
5/15/2013,28.14385558,28.5224731,28.12702778,28.48040199,46303900,0,0,MSFT,
5/16/2013,28.30370692,28.73280773,28.22798344,28.67391205,59382900,0,0,MSFT,
5/17/2013,28.71598194,29.33859444,28.69073863,29.33859444,60666700,0,0,MSFT,
5/20/2013,29.22080382,29.53211008,29.17873593,29.51528549,54020800,0,0,MSFT,
5/21/2013,29.53211433,29.67514903,29.21239573,29.32177162,48702400,0,0,MSFT,
5/22/2013,29.27128569,29.31335358,28.90949605,29.11983871,66047500,0,0,MSFT,
5/23/2013,28.8001094,29.06934768,28.52245883,28.73280144,51102700,0,0,MSFT,
5/24/2013,28.53929289,28.84218686,28.5224683,28.83377457,33174400,0,0,MSFT,
5/28/2013,28.95998308,29.59942672,28.95157078,29.46480751,48212100,0,0,MSFT,
5/29/2013,29.22922208,29.46480487,29.08618738,29.34701347,38412200,0,0,MSFT,
5/30/2013,29.32176622,29.65831577,29.28811383,29.4732132,51131000,0,0,MSFT,
5/31/2013,29.29651939,29.68354903,29.2712793,29.36383057,56165700,0,0,MSFT,
6/3/2013,29.38066545,29.97804113,29.30494516,29.94438553,51252600,0,0,MSFT,
6/4/2013,29.9696153,30.07058207,29.25445168,29.43955421,65529500,0,0,MSFT,
6/5/2013,29.11141812,29.35541634,28.96838667,29.26286507,46025100,0,0,MSFT,
6/6/2013,29.3133469,29.54051731,29.01886852,29.41431046,37618500,0,0,MSFT,
6/7/2013,29.658316,30.10424143,29.49845673,30.01169014,40757300,0,0,MSFT,
6/10/2013,29.8770686,29.99486318,29.56576238,29.84341621,35994500,0,0,MSFT,
6/11/2013,29.49004348,29.59942258,29.17873721,29.3133564,39435900,0,0,MSFT,
6/12/2013,29.56576272,29.67514179,29.32176447,29.44797134,37372700,0,0,MSFT,
6/13/2013,29.43955752,29.46479761,29.10300801,29.21238708,45654900,0,0,MSFT,
6/14/2013,29.06935131,29.18714267,28.8169408,28.94314766,53192600,0,0,MSFT,
6/17/2013,29.1871453,29.58259051,29.13666512,29.44797134,49670100,0,0,MSFT,
6/18/2013,29.42272479,29.59099631,29.36382912,29.43113708,28616500,0,0,MSFT,
6/19/2013,29.41432027,29.52369936,29.10301399,29.10301399,30816200,0,0,MSFT,
6/20/2013,28.82535614,28.88425504,28.0765368,28.17750359,54493700,0,0,MSFT,
6/21/2013,28.3205448,28.37944051,27.80730803,27.99241066,85338500,0,0,MSFT,
6/24/2013,27.71475553,28.77488463,27.4034492,28.37102699,56109000,0,0,MSFT,
6/25/2013,28.67391017,28.9263207,28.15225811,28.32894516,44073400,0,0,MSFT,
6/26/2013,28.70756622,29.01046017,28.51405135,28.90108109,48665900,0,0,MSFT,
6/27/2013,29.04411244,29.26286738,29.02728465,29.12824821,28993100,0,0,MSFT,
6/28/2013,28.92632063,29.27128243,28.89266504,29.06093979,65545500,0,0,MSFT,
7/1/2013,29.23763228,29.43956266,28.88425812,28.90949821,31055400,0,0,MSFT,
7/2/2013,28.9515613,28.97680139,28.29529328,28.5561161,37630000,0,0,MSFT,
7/3/2013,28.3205328,28.91790513,28.27004942,28.61501122,15994400,0,0,MSFT,
7/5/2013,28.68232158,28.80852844,28.25322402,28.78328514,26085900,0,0,MSFT,
7/8/2013,28.90107713,29.10300748,28.58977093,28.88425255,32396900,0,0,MSFT,
7/9/2013,29.09459916,29.11142375,28.72439402,28.90108109,25318500,0,0,MSFT,
7/10/2013,28.89267219,29.28811748,28.87584439,29.19556618,29658800,0,0,MSFT,
7/11/2013,29.44797032,30.09582605,29.36383454,30.02851486,53638300,0,0,MSFT,
7/12/2013,29.93596986,30.06217354,29.68355609,30.01169014,35501200,0,0,MSFT,
7/15/2013,30.00327545,30.47444414,29.93596747,30.43237305,34142600,0,0,MSFT,
7/16/2013,30.2977443,30.65112151,30.25567642,30.51650238,36378500,0,0,MSFT,
7/17/2013,30.57541018,30.61747807,29.8602464,30.07058907,37285100,0,0,MSFT,
7/18/2013,30.05375648,30.19678793,29.63307121,29.81817055,49547100,0,0,MSFT,
7/19/2013,27.26041499,27.48758228,26.09932239,26.41904259,248428500,0,0,MSFT,
7/22/2013,26.67144157,26.93226433,26.58730421,26.93226433,79040700,0,0,MSFT,
7/23/2013,26.84813865,26.95751774,26.67986387,26.77241516,65810400,0,0,MSFT,
7/24/2013,26.95751658,27.08372025,26.83130969,26.89020538,52803100,0,0,MSFT,
7/25/2013,26.60413425,26.62937434,26.29282648,26.41061783,63213000,0,0,MSFT,
7/26/2013,26.30124728,26.60414124,26.25917778,26.60414124,38633600,0,0,MSFT,
7/29/2013,26.47793361,26.58731269,26.41903792,26.5368309,28870700,0,0,MSFT,
7/30/2013,26.73875371,27.02481819,26.54523728,26.79764938,45799500,0,0,MSFT,
7/31/2013,26.89862502,26.96593462,26.67986841,26.78924751,43898400,0,0,MSFT,
8/1/2013,26.97434151,26.9995816,26.58731022,26.6462059,42557900,0,0,MSFT,
8/2/2013,26.66303331,26.83972036,26.56206814,26.83130646,29199900,0,0,MSFT,
8/5/2013,26.83972474,26.92386213,26.62096817,26.67145157,30984000,0,0,MSFT,
8/6/2013,26.54524247,26.64620765,26.4022094,26.57048416,36331500,0,0,MSFT,
8/7/2013,26.53683301,27.00799855,26.29283473,26.97434616,38078600,0,0,MSFT,
8/8/2013,27.12579465,27.82413071,26.96593215,27.67268372,59034400,0,0,MSFT,
8/9/2013,27.57171689,27.68109597,27.31930633,27.5128212,26800700,0,0,MSFT,
8/12/2013,27.31089331,27.73999418,27.31089331,27.65585518,25493700,0,0,MSFT,
8/13/2013,27.54570497,27.57959772,27.29151577,27.30846214,39464100,0.23,0,MSFT,
8/14/2013,27.23220127,28.26590754,26.85939071,27.41013336,48519600,0,0,MSFT,
8/15/2013,27.11357814,27.26609227,26.13071106,26.93564606,33338000,0,0,MSFT,
8/16/2013,26.93565074,27.10510967,26.82550091,26.94412231,32866300,0,0,MSFT,
8/19/2013,26.91022886,27.08816095,26.58825418,26.59672737,27902500,0,0,MSFT,
8/20/2013,26.63908896,27.02884584,26.57977828,26.79160309,22979600,0,0,MSFT,
8/21/2013,26.78313637,27.12205421,26.72382566,26.78313637,37409100,0,0,MSFT,
8/22/2013,27.27456453,27.52875691,27.19830746,27.44402504,31169900,0,0,MSFT,
8/23/2013,29.79951729,29.82493847,28.80817858,29.44365311,225493800,0,0,MSFT,
8/26/2013,29.14709128,29.3758592,28.83358827,28.93526649,72786800,0,0,MSFT,
8/27/2013,28.40147872,28.89291073,28.08797882,28.18117905,58522300,0,0,MSFT,
8/28/2013,28.29132695,28.46925905,27.9608807,27.97782707,44257400,0,0,MSFT,
8/29/2013,27.90157227,28.46926138,27.79142244,28.42689705,45284700,0,0,MSFT,
8/30/2013,28.27438541,28.36758888,28.03714257,28.29980659,42790200,0,0,MSFT,
9/3/2013,26.90175745,27.17289302,26.51200048,27.01190567,154507000,0,0,MSFT,
9/4/2013,26.59673098,26.66451488,26.35948815,26.43574524,142320600,0,0,MSFT,
9/5/2013,26.35101435,26.6390963,26.22391975,26.46116257,71644900,0,0,MSFT,
9/6/2013,26.528947,26.5967309,26.37643283,26.39337921,75434900,0,0,MSFT,
9/9/2013,26.45269016,26.93565224,26.4357454,26.8255024,49628500,0,0,MSFT,
9/10/2013,27.02884856,27.45249984,26.93564673,27.44402504,56881200,0,0,MSFT,
9/11/2013,27.59654464,27.90157298,27.56265188,27.74058723,39087500,0,0,MSFT,
9/12/2013,27.72363857,27.77447447,27.61348874,27.69821739,32860200,0,0,MSFT,
9/13/2013,27.76599741,28.02018654,27.54569779,27.98629379,40899000,0,0,MSFT,
9/16/2013,28.28285713,28.38453216,27.73211119,27.79142189,52839700,0,0,MSFT,
9/17/2013,28.31674039,28.35910794,27.87614761,27.90156555,84716500,0,0,MSFT,
9/18/2013,27.95240849,28.29980111,27.81684072,28.23201561,64099900,0,0,MSFT,
9/19/2013,28.36758696,28.53704751,28.23201917,28.50315475,42026600,0,0,MSFT,
9/20/2013,28.3082742,28.3675849,27.69821756,27.78294945,102904900,0,0,MSFT,
9/23/2013,27.57112669,27.93546573,27.53723393,27.74058723,39826100,0,0,MSFT,
9/24/2013,27.85073733,27.85073733,27.24068381,27.49487305,40685000,0,0,MSFT,
9/25/2013,27.52876074,27.79142151,27.45250366,27.54570389,28907500,0,0,MSFT,
9/26/2013,27.65585282,27.96088114,27.6134885,27.76600266,28504000,0,0,MSFT,
9/27/2013,27.85921278,28.59636255,27.85073797,28.18965912,55348000,0,0,MSFT,
9/30/2013,27.96088113,28.22354511,27.70669194,28.19812393,39839500,0,0,MSFT,
10/1/2013,28.25744025,28.47773996,28.21507592,28.45232201,36718700,0,0,MSFT,
10/2/2013,28.26591462,28.83360379,28.2066039,28.74040031,46946800,0,0,MSFT,
10/3/2013,28.70651013,28.80818517,28.31674987,28.68956375,38703800,0,0,MSFT,
10/4/2013,28.54551587,28.79970827,28.48620517,28.70650482,33008100,0,0,MSFT,
10/7/2013,28.46925799,28.56246144,28.13034017,28.21506882,35069300,0,0,MSFT,
10/8/2013,28.22354514,28.24049151,27.79142062,27.96935272,41017600,0,0,MSFT,
10/9/2013,28.0201931,28.25743592,27.92698964,28.0201931,35878600,0,0,MSFT,
10/10/2013,28.22354195,28.71497388,28.1811744,28.60482407,42875100,0,0,MSFT,
10/11/2013,28.5370401,28.92679699,28.5370401,28.91832542,30033300,0,0,MSFT,
10/14/2013,28.72345994,29.23183844,28.62178165,29.18947411,27757900,0,0,MSFT,
10/15/2013,29.37587291,29.64701173,29.20641559,29.22336197,47097800,0,0,MSFT,
10/16/2013,29.31655205,29.5707444,29.28266254,29.35044479,35111600,0,0,MSFT,
10/17/2013,29.18945999,29.64700237,29.1216745,29.58768845,31359200,0,0,MSFT,
10/18/2013,29.50296635,29.64700893,29.08779143,29.62158775,41811700,0,0,MSFT,
10/21/2013,29.63852456,29.82493141,29.57921387,29.64699936,27433500,0,0,MSFT,
10/22/2013,29.67243224,29.74021453,29.24878244,29.29962158,40438500,0,0,MSFT,
10/23/2013,29.1047308,29.22335542,28.528567,28.60482407,58600500,0,0,MSFT,
10/24/2013,28.65567633,28.89291921,28.4438514,28.57094765,53209700,0,0,MSFT,
10/25/2013,30.40110975,30.74850245,30.05371705,30.27401352,113494000,0,0,MSFT,
10/28/2013,30.17232811,30.27400312,29.88424622,30.13843536,38383600,0,0,MSFT,
10/29/2013,30.18927277,30.26552983,29.87576972,30.09606934,31702200,0,0,MSFT,
10/30/2013,30.10455086,30.32485054,30.0198222,30.11302567,36997700,0,0,MSFT,
10/31/2013,30.21469348,30.24011143,29.94355796,30.00286865,41682300,0,0,MSFT,
11/1/2013,30.2231689,30.24011528,29.9859261,30.1045475,40264600,0,0,MSFT,
11/4/2013,30.15538892,30.4858352,30.12149616,30.45194244,28060700,0,0,MSFT,
11/5/2013,30.32485019,31.10436419,30.30790381,31.04505348,51681900,0,0,MSFT,
11/6/2013,31.5534351,32.38378823,31.40092093,32.34989548,88948800,0,0,MSFT,
11/7/2013,32.16347857,32.20584289,31.71441101,31.77372169,60437400,0,0,MSFT,
11/8/2013,31.91776762,32.01097107,31.63816049,32.01097107,36737800,0,0,MSFT,
11/11/2013,31.93470803,32.0109651,31.64662616,31.8499794,26872500,0,0,MSFT,
11/12/2013,31.67205387,31.85845755,31.51953972,31.6551075,31651600,0,0,MSFT,
11/13/2013,31.33312947,32.33294296,31.26534721,32.33294296,44957600,0,0,MSFT,
11/14/2013,32.08721354,32.3075131,31.96012063,32.21430969,46183700,0,0,MSFT,
11/15/2013,32.15501299,32.21432369,31.96013452,32.06180954,50601300,0,0,MSFT,
11/18/2013,31.64662802,31.84150971,31.40938525,31.51953506,53277500,0,0,MSFT,
11/19/2013,31.45977848,31.78419504,31.30610766,31.36587143,44275000,0.28,0,MSFT,
11/20/2013,31.51953828,31.93786514,31.46831685,31.65613747,32229900,0,0,MSFT,
11/21/2013,31.81835132,32.04031852,31.80981224,31.92933655,23064700,0,0,MSFT,
11/22/2013,32.04030547,32.16836555,31.86956304,32.07445526,27982000,0,0,MSFT,
11/25/2013,32.3817974,32.3988723,32.0744558,32.13421631,30646800,0,0,MSFT,
11/26/2013,32.07446692,32.14276653,31.88664627,31.88664627,34465300,0,0,MSFT,
11/27/2013,32.07446024,32.23666688,32.0061639,32.10007095,26002100,0,0,MSFT,
11/29/2013,32.28789522,32.68914721,32.28789522,32.55255127,22090400,0,0,MSFT,
12/2/2013,32.51840672,33.10747619,32.492796,32.82574844,42950400,0,0,MSFT,
12/3/2013,32.56107992,32.85988571,32.50985849,32.7062149,52109800,0,0,MSFT,
12/4/2013,32.62084895,33.27821795,32.54401353,33.24406815,51983600,0,0,MSFT,
12/5/2013,33.16722008,33.19283405,31.74150068,32.44155502,116305000,0,0,MSFT,
12/6/2013,32.80013426,32.91111949,32.43303527,32.74891281,36457300,0,0,MSFT,
12/9/2013,32.91965356,33.18430636,32.75744364,33.04771042,30286000,0,0,MSFT,
12/10/2013,32.96233167,33.20991277,32.45863365,32.53546906,37828600,0,0,MSFT,
12/11/2013,32.49278527,32.69767752,31.92078764,32.10860825,39853400,0,0,MSFT,
12/12/2013,32.13422459,32.13422459,31.74151167,31.77566147,36012800,0,0,MSFT,
12/13/2013,31.9464022,31.97201617,31.26342254,31.32318306,40066100,0,0,MSFT,
12/16/2013,31.35732348,31.58782966,31.19511688,31.49391937,31734200,0,0,MSFT,
12/17/2013,31.53661988,31.68175491,31.01585004,31.17805672,45687700,0,0,MSFT,
12/18/2013,31.04145603,31.2463483,30.33286238,31.22927666,63192100,0,0,MSFT,
12/19/2013,31.16950165,31.20365144,30.80240286,30.94753456,34160100,0,0,MSFT,
12/20/2013,30.9048556,31.52807466,30.89631652,31.41708946,62649100,0,0,MSFT,
12/23/2013,31.42562616,31.49392249,31.20365579,31.26341629,25128700,0,0,MSFT,
12/24/2013,31.34879582,31.73296962,31.28049623,31.65613747,14243000,0,0,MSFT,
12/26/2013,31.75857634,32.00615741,31.73296237,31.96346855,17612800,0,0,MSFT,
12/27/2013,32.08300175,32.11714829,31.73297122,31.83542061,14563000,0,0,MSFT,
12/30/2013,31.77566009,31.91225602,31.50246823,31.83542061,16290500,0,0,MSFT,
12/31/2013,31.92933611,32.08300697,31.77566525,31.93787193,17503500,0,0,MSFT,
1/2/2014,31.88663287,31.92932174,31.67320159,31.72442627,30632200,0,0,MSFT,
